age	job	marital	education	default	balance	housing	loan	contact	day	month	duration	campaign	pdays	previous	poutcome	y	job_blue-collar	job_entrepreneur	job_housemaid	job_management	job_retired	job_self-employed	job_services	job_student	job_technician	job_unemployed	job_unknown	marital_married	marital_single	education_secondary	education_tertiary	education_unknown	month_aug	month_dec	month_feb	month_jan	month_jul	month_jun	month_mar	month_may	month_nov	month_oct	month_sep	poutcome_other	poutcome_success	poutcome_unknown	contact_telephone	contact_unknown	default_code	loan_code	housing_code	y_code
33	services	single	secondary	no	0	yes	no	unknown	20	may	134	3	-1	0	unknown	no	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0
31	technician	married	secondary	no	0	yes	no	cellular	17	nov	326	2	-1	0	unknown	no	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0
34	management	single	tertiary	no	621	yes	no	cellular	17	nov	97	1	-1	0	unknown	no	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0
46	admin.	single	tertiary	no	377	yes	no	unknown	5	may	98	2	-1	0	unknown	no	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0
32	admin.	single	secondary	no	375	yes	no	cellular	19	nov	143	3	-1	0	unknown	no	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0
38	blue-collar	single	primary	no	3132	no	no	cellular	5	feb	304	1	-1	0	unknown	no	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
45	unemployed	married	secondary	no	383	no	no	cellular	23	apr	293	1	-1	0	unknown	no	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
40	self-employed	married	secondary	no	672	yes	no	unknown	5	may	164	2	-1	0	unknown	no	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0
55	technician	married	secondary	no	6043	no	no	cellular	19	nov	427	3	-1	0	unknown	no	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
52	blue-collar	single	unknown	no	905	yes	no	unknown	30	may	170	4	-1	0	unknown	no	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0
30	admin.	single	secondary	yes	-242	no	no	unknown	4	jun	276	1	-1	0	unknown	no	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0
45	management	divorced	tertiary	no	-96	no	yes	cellular	20	aug	95	2	-1	0	unknown	no	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
45	services	single	secondary	no	482	yes	yes	unknown	30	may	637	2	-1	0	unknown	no	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	1	0
31	blue-collar	single	primary	no	817	yes	no	cellular	17	apr	160	1	-1	0	unknown	no	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
27	admin.	single	secondary	no	-550	yes	no	cellular	9	feb	176	3	195	15	other	no	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
67	retired	married	unknown	no	2540	no	no	telephone	14	sep	279	3	92	9	success	yes	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1
37	self-employed	married	tertiary	no	129	no	no	cellular	18	aug	128	2	-1	0	unknown	no	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
59	technician	married	tertiary	no	0	no	no	cellular	18	jul	274	5	-1	0	unknown	no	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
51	management	married	tertiary	no	36	yes	no	unknown	13	may	535	2	-1	0	unknown	no	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0
48	entrepreneur	single	secondary	no	0	yes	no	cellular	6	may	236	1	-1	0	unknown	no	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0
54	management	married	tertiary	no	153	no	no	cellular	12	aug	168	5	-1	0	unknown	no	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
46	admin.	married	secondary	no	4958	yes	no	cellular	17	nov	64	3	150	5	other	no	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0
61	retired	married	secondary	no	479	no	no	cellular	22	jul	464	5	-1	0	unknown	no	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
30	technician	married	secondary	no	574	no	no	cellular	13	aug	394	4	-1	0	unknown	no	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
52	blue-collar	married	primary	no	990	no	no	cellular	21	aug	96	2	-1	0	unknown	no	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
39	technician	married	secondary	no	13165	yes	yes	cellular	22	aug	147	4	-1	0	unknown	no	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0
37	technician	single	tertiary	no	1661	no	no	cellular	19	aug	199	5	-1	0	unknown	no	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
30	blue-collar	married	primary	no	392	yes	no	unknown	19	may	351	1	-1	0	unknown	no	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0
45	blue-collar	married	secondary	no	2071	no	yes	telephone	22	jul	1148	2	-1	0	unknown	no	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0
47	entrepreneur	married	tertiary	no	8118	no	no	cellular	3	feb	326	3	-1	0	unknown	no	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
30	management	single	tertiary	no	1108	yes	yes	unknown	9	may	261	1	-1	0	unknown	no	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	1	0
58	admin.	married	unknown	no	4318	no	no	unknown	5	jun	307	2	-1	0	unknown	no	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0
42	services	married	secondary	no	115	yes	yes	cellular	17	apr	161	1	149	2	failure	no	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
32	management	single	tertiary	no	935	no	no	cellular	9	nov	165	1	91	7	success	yes	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1
30	blue-collar	single	secondary	no	3950	yes	no	telephone	18	may	152	4	370	3	other	no	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0
45	unemployed	married	secondary	no	-407	yes	no	cellular	15	may	320	3	371	2	failure	no	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
50	housemaid	single	unknown	no	0	no	no	telephone	28	jul	118	8	-1	0	unknown	no	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
29	technician	married	tertiary	no	975	no	no	unknown	1	jul	56	1	-1	0	unknown	no	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
47	blue-collar	married	secondary	no	8	no	no	unknown	9	may	64	4	-1	0	unknown	no	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0
35	services	married	unknown	no	2	no	no	unknown	16	jun	221	1	-1	0	unknown	no	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0
58	technician	married	secondary	no	385	no	no	cellular	20	aug	64	1	-1	0	unknown	no	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
40	housemaid	married	primary	no	118	yes	no	cellular	5	feb	162	2	-1	0	unknown	no	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
54	housemaid	married	primary	no	194	no	no	cellular	20	aug	127	2	-1	0	unknown	no	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
58	management	married	tertiary	no	0	no	no	telephone	31	jul	27	16	-1	0	unknown	no	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
38	unemployed	married	secondary	no	926	no	no	unknown	17	jun	705	5	-1	0	unknown	no	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0
34	technician	single	tertiary	yes	-6	no	no	cellular	28	aug	79	8	-1	0	unknown	no	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
30	self-employed	single	tertiary	no	48	no	no	cellular	27	may	144	2	187	1	failure	no	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
26	unemployed	single	primary	no	1213	no	no	cellular	29	jan	685	1	-1	0	unknown	no	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
31	blue-collar	married	secondary	no	1664	yes	no	cellular	20	apr	158	1	182	1	success	no	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
26	technician	single	secondary	no	354	no	no	cellular	16	jul	586	1	-1	0	unknown	yes	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
60	housemaid	married	unknown	no	491	no	no	cellular	14	aug	503	4	-1	0	unknown	no	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
42	blue-collar	married	primary	no	-10	yes	no	unknown	9	may	291	4	-1	0	unknown	no	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0
54	services	married	secondary	no	-165	no	yes	unknown	3	jul	202	1	-1	0	unknown	no	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0
31	services	married	secondary	no	0	no	yes	cellular	21	nov	208	1	-1	0	unknown	no	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0
42	services	married	secondary	no	0	yes	no	cellular	13	may	116	4	-1	0	unknown	no	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0
24	student	single	secondary	no	597	yes	no	cellular	20	apr	943	3	-1	0	unknown	yes	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1
26	management	single	tertiary	no	159	no	no	cellular	3	feb	589	1	-1	0	unknown	no	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
51	technician	married	tertiary	no	1057	no	no	unknown	9	jun	149	2	-1	0	unknown	no	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0
54	entrepreneur	single	tertiary	no	5417	yes	no	cellular	3	apr	376	1	-1	0	unknown	no	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
42	admin.	married	secondary	no	3842	no	no	cellular	31	jul	130	4	-1	0	unknown	no	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
34	blue-collar	married	secondary	no	-1725	yes	no	unknown	27	may	452	2	-1	0	unknown	no	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0
26	student	single	tertiary	no	10086	no	no	cellular	8	jul	475	3	78	2	success	no	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
54	management	married	tertiary	no	1451	no	no	cellular	25	aug	308	7	-1	0	unknown	no	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
38	blue-collar	married	primary	no	489	yes	no	cellular	2	feb	218	1	-1	0	unknown	no	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
32	services	divorced	secondary	no	-34	yes	no	cellular	15	may	147	2	-1	0	unknown	no	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0
45	technician	married	secondary	no	2269	yes	no	cellular	18	nov	233	1	-1	0	unknown	no	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0
28	admin.	married	secondary	no	-97	yes	no	cellular	13	may	129	1	-1	0	unknown	no	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0
22	admin.	single	secondary	no	33	no	no	cellular	12	feb	369	1	-1	0	unknown	yes	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
28	admin.	married	secondary	no	0	yes	no	cellular	7	may	47	1	-1	0	unknown	no	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0
41	unemployed	married	tertiary	no	1666	no	no	unknown	9	jun	291	3	-1	0	unknown	no	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0
35	services	married	secondary	no	630	yes	no	cellular	2	feb	134	1	271	2	failure	no	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
49	services	single	unknown	no	5095	yes	no	cellular	20	nov	127	2	157	1	failure	no	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
52	retired	married	primary	no	6	no	no	cellular	22	aug	82	2	-1	0	unknown	no	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
31	management	single	tertiary	no	1073	yes	no	telephone	29	jan	82	1	-1	0	unknown	no	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0
33	admin.	married	secondary	no	730	yes	no	unknown	20	may	70	1	-1	0	unknown	no	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0
33	blue-collar	divorced	secondary	no	865	yes	no	cellular	18	may	158	2	-1	0	unknown	no	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0
39	management	married	tertiary	no	429	yes	no	unknown	8	may	272	4	-1	0	unknown	no	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0
44	blue-collar	single	primary	no	10984	no	no	unknown	20	jun	258	18	-1	0	unknown	no	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0
37	blue-collar	married	primary	no	461	yes	no	unknown	30	may	272	2	-1	0	unknown	no	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0
43	blue-collar	married	primary	no	249	yes	no	cellular	18	may	33	5	298	2	other	no	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0
39	technician	married	secondary	no	130	no	no	cellular	8	jul	202	2	-1	0	unknown	no	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
51	technician	married	tertiary	no	5059	yes	no	cellular	31	jul	189	2	-1	0	unknown	no	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
54	unknown	married	primary	no	981	no	no	cellular	22	aug	651	12	-1	0	unknown	no	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
40	unemployed	divorced	secondary	no	193	yes	no	cellular	7	may	195	1	357	1	failure	no	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
30	services	single	secondary	no	862	yes	yes	unknown	20	may	550	2	-1	0	unknown	no	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	1	0
27	blue-collar	married	primary	no	52	no	yes	cellular	7	jul	185	1	-1	0	unknown	no	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
29	blue-collar	married	primary	no	544	no	yes	cellular	21	jul	121	4	-1	0	unknown	no	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
40	services	married	secondary	no	1291	no	yes	unknown	12	jun	138	1	-1	0	unknown	no	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0
41	self-employed	single	unknown	no	426	yes	no	unknown	19	jun	75	1	-1	0	unknown	no	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0
60	admin.	single	secondary	no	860	yes	no	cellular	12	may	318	1	-1	0	unknown	no	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0
28	blue-collar	married	secondary	no	751	yes	no	cellular	22	jul	598	5	-1	0	unknown	yes	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1
43	technician	divorced	tertiary	no	1088	no	no	cellular	20	aug	341	3	-1	0	unknown	no	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
52	retired	married	secondary	no	414	no	no	cellular	28	jan	207	3	-1	0	unknown	no	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
37	entrepreneur	married	secondary	no	2055	yes	yes	cellular	10	jul	241	4	-1	0	unknown	no	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0
35	blue-collar	single	secondary	no	88	yes	no	unknown	16	may	344	4	-1	0	unknown	no	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0
55	retired	married	secondary	no	31	no	no	unknown	18	jun	72	1	-1	0	unknown	no	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0
48	housemaid	married	tertiary	no	5473	no	no	cellular	24	feb	127	2	184	2	success	yes	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
35	blue-collar	married	secondary	no	1330	no	no	cellular	10	jul	901	1	-1	0	unknown	yes	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
40	blue-collar	married	secondary	no	1554	yes	no	cellular	9	apr	385	2	331	1	failure	no	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
58	housemaid	married	secondary	no	519	no	no	cellular	18	aug	251	4	-1	0	unknown	no	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
32	admin.	single	secondary	no	976	yes	no	cellular	28	jul	644	3	-1	0	unknown	no	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
28	technician	single	tertiary	no	372	yes	yes	cellular	15	may	201	3	294	2	success	no	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0
28	services	single	secondary	no	113	yes	yes	cellular	15	may	270	1	-1	0	unknown	no	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0
43	services	divorced	unknown	no	159	no	no	unknown	16	jun	112	4	-1	0	unknown	no	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0
34	admin.	married	secondary	no	1671	no	no	unknown	21	may	160	1	-1	0	unknown	no	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0
31	blue-collar	single	secondary	no	-366	yes	no	cellular	19	nov	313	1	180	1	other	no	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0
55	unemployed	married	tertiary	no	5345	no	no	unknown	6	may	278	1	-1	0	unknown	no	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0
24	management	single	tertiary	no	0	no	no	cellular	6	oct	526	1	-1	0	unknown	no	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
38	housemaid	single	secondary	no	113	yes	no	unknown	2	jun	98	4	-1	0	unknown	no	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0
29	blue-collar	married	primary	no	707	no	no	cellular	7	jul	210	1	-1	0	unknown	no	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
60	retired	married	primary	no	1167	no	no	cellular	14	oct	79	2	-1	0	unknown	no	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
42	technician	single	secondary	no	568	yes	no	cellular	6	may	311	2	341	2	failure	no	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
37	technician	married	secondary	no	807	yes	no	cellular	21	nov	634	4	-1	0	unknown	no	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0
27	technician	married	secondary	no	-147	yes	yes	unknown	21	may	239	4	-1	0	unknown	no	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	1	0
49	entrepreneur	single	secondary	no	259	no	no	cellular	13	may	149	1	-1	0	unknown	no	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
39	services	married	secondary	no	554	yes	no	cellular	14	apr	251	1	-1	0	unknown	no	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
61	retired	married	unknown	no	-492	no	yes	unknown	4	jul	333	1	-1	0	unknown	no	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0
